"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2023-10-28 12:51:14","14542130808","ETHUSDT","Limit","BUY","1770","0.1694ETH","2023-10-28 20:34:20","0ETH","0","0USDT","CANCELED"
"2023-10-28 12:50:49","14542123294","ETHUSDT","Limit","BUY","1780.16","0.2808ETH","2023-10-28 12:50:49","0.2808ETH","1779.41","499.658328USDT","FILLED"
"2023-10-28 09:24:46","14541054480","ETHUSDT","Limit","SELL","1797","0.55ETH","2023-10-28 11:20:52","0.55ETH","1797","988.35USDT","FILLED"
"2023-10-28 09:23:17","14541048387","ETHUSDT","Limit","SELL","1800","0.55ETH","2023-10-28 09:24:36","0ETH","0","0USDT","CANCELED"
"2023-10-27 19:23:21","14537833730","ETHUSDT","Limit","SELL","1810","1.1001ETH","2023-10-28 09:23:03","0ETH","0","0USDT","CANCELED"
"2023-10-27 19:22:49","14537831864","ETHUSDT","Limit","SELL","1795","0.2797ETH","2023-10-28 05:23:33","0.2797ETH","1795","502.0615USDT","FILLED"
"2023-10-27 17:20:13","14536576046","ETHUSDT","Limit","BUY","1764.14","0.28ETH","2023-10-27 17:20:15","0.28ETH","1764.14","493.9592USDT","FILLED"
"2023-10-27 06:26:13","14531069688","ETHUSDT","Limit","SELL","1810","0.2806ETH","2023-10-27 19:23:07","0ETH","0","0USDT","CANCELED"
"2023-10-27 01:12:22","14528666501","ETHUSDT","Limit","SELL","1820","0.5433ETH","2023-10-27 19:23:08","0ETH","0","0USDT","CANCELED"
"2023-10-27 01:12:08","14528664798","ETHUSDT","Limit","SELL","1810","0.2762ETH","2023-10-27 19:23:10","0ETH","0","0USDT","CANCELED"
"2023-10-27 01:11:32","14528659757","ETHUSDT","Limit","BUY","1780","0.2808ETH","2023-10-27 01:54:04","0.2808ETH","1780","499.824USDT","FILLED"
"2023-10-26 20:01:36","14526986581","ETHUSDT","Limit","BUY","1700","0.4117ETH","2023-10-27 01:10:52","0ETH","0","0USDT","CANCELED"
"2023-10-26 20:00:23","14526971790","ETHUSDT","Limit","SELL","1820","0.8195ETH","2023-10-27 01:11:40","0ETH","0","0USDT","CANCELED"
"2023-10-26 18:34:56","14526514348","ETHUSDT","Limit","BUY","1750","0.2857ETH","2023-10-26 19:59:59","0ETH","0","0USDT","CANCELED"
"2023-10-26 14:49:58","14524080452","ETHUSDT","Limit","SELL","1830","0.8195ETH","2023-10-26 19:59:57","0ETH","0","0USDT","CANCELED"
"2023-10-26 14:49:39","14524075548","ETHUSDT","Limit","SELL","1840","0.8195ETH","2023-10-26 14:49:50","0ETH","0","0USDT","CANCELED"
"2023-10-26 14:45:28","14524007982","ETHUSDT","Limit","BUY","1750.23","0.2095ETH","2023-10-26 14:49:53","0ETH","0","0USDT","CANCELED"
"2023-10-26 14:44:39","14523991628","ETHUSDT","Limit","BUY","1781.47","0.412ETH","2023-10-26 14:44:46","0.412ETH","1781.47","733.96564USDT","FILLED"
"2023-10-26 14:44:05","14523980794","ETHUSDT","Limit","BUY","1780.93","0.4126ETH","2023-10-26 14:44:16","0ETH","0","0USDT","CANCELED"
"2023-10-26 11:43:55","14522076465","ETHUSDT","Limit","SELL","1830","0.408ETH","2023-10-26 13:06:48","0ETH","0","0USDT","CANCELED"
"2023-10-26 11:43:31","14522069271","ETHUSDT","Limit","BUY","1790","0.2793ETH","2023-10-26 13:07:53","0ETH","0","0USDT","CANCELED"
"2023-10-26 11:43:11","14522062355","ETHUSDT","Limit","BUY","1800","0.2777ETH","2023-10-26 13:07:53","0ETH","0","0USDT","CANCELED"
"2023-10-26 11:41:50","14522036892","ETHUSDT","Limit","BUY","1817.54","0.4084ETH","2023-10-26 11:41:53","0.4084ETH","1817.54","742.283336USDT","FILLED"
"2023-10-25 19:02:09","14512994750","ETHUSDT","Limit","SELL","1830","1.6242ETH","2023-10-26 07:16:17","1.6242ETH","1830","2972.286USDT","FILLED"
"2023-10-24 19:02:05","14500190838","ETHUSDT","Limit","SELL","1830","0.2793ETH","2023-10-25 19:01:26","0ETH","0","0USDT","CANCELED"
"2023-10-24 17:28:49","14499391530","ETHUSDT","Limit","BUY","1760","0.2795ETH","2023-10-24 18:21:59","0.2795ETH","1760","491.92USDT","FILLED"
"2023-10-24 17:26:16","14499375693","ETHUSDT","Limit","SELL","1820","0.2752ETH","2023-10-25 19:01:27","0ETH","0","0USDT","CANCELED"
"2023-10-24 17:22:46","14499346700","ETHUSDT","Limit","BUY","1730","0.1422ETH","2023-10-24 17:26:24","0ETH","0","0USDT","CANCELED"
"2023-10-24 17:22:29","14499343913","ETHUSDT","Limit","BUY","1750","0.1406ETH","2023-10-24 17:22:38","0ETH","0","0USDT","CANCELED"
"2023-10-24 17:22:23","14499342294","ETHUSDT","Limit","BUY","1750","0.1405ETH","2023-10-24 17:28:32","0ETH","0","0USDT","CANCELED"
"2023-10-24 17:22:00","14499339589","ETHUSDT","Limit","BUY","1785.07","0.2755ETH","2023-10-24 17:22:00","0.2755ETH","1785.07","491.786785USDT","FILLED"
"2023-10-24 17:21:17","1040164471","BUSDUSDT","Limit","SELL","0.9996","984BUSD","2023-10-24 17:21:17","984BUSD","0.9996","983.6064USDT","FILLED"
"2023-10-24 14:27:05","14496913437","ETHUSDT","Limit","SELL","1840","0.2523ETH","2023-10-25 19:01:28","0ETH","0","0USDT","CANCELED"
"2023-10-24 14:26:47","14496907904","ETHUSDT","Limit","BUY","1815.86","0.1264ETH","2023-10-24 14:26:47","0.1264ETH","1815.47671677","229.476257USDT","FILLED"
"2023-10-24 13:16:21","14496017231","ETHUSDT","Limit","BUY","1818","0.1262ETH","2023-10-24 13:51:29","0.1262ETH","1818","229.4316USDT","FILLED"
"2023-10-24 13:14:00","14495978309","ETHUSDT","Limit","SELL","1840","0.8174ETH","2023-10-25 19:01:30","0ETH","0","0USDT","CANCELED"
"2023-10-24 13:13:12","14495965571","ETHUSDT","Limit","BUY","1824.41","0.0837ETH","2023-10-24 13:13:12","0.0837ETH","1824.35","152.698095USDT","FILLED"
"2023-10-24 12:35:18","14495450468","ETHUSDT","Limit","BUY","1835","0.3334ETH","2023-10-24 13:04:36","0.3334ETH","1835","611.789USDT","FILLED"
"2023-10-24 12:30:34","14495395255","ETHUSDT","Limit","SELL","1845","0.2656ETH","2023-10-24 12:32:53","0.2656ETH","1845","490.032USDT","FILLED"
"2023-10-24 12:30:15","14495392904","ETHUSDT","Limit","BUY","1830","0.4011ETH","2023-10-24 13:05:40","0.4011ETH","1830","734.013USDT","FILLED"
"2023-10-24 12:26:49","14495362864","ETHUSDT","Limit","BUY","1835","0.2ETH","2023-10-24 12:29:57","0ETH","0","0USDT","CANCELED"
"2023-10-24 12:20:04","14495280427","ETHUSDT","Limit","BUY","1837.74","0.136ETH","2023-10-24 12:24:28","0ETH","0","0USDT","CANCELED"
"2023-10-24 12:17:11","14495248668","ETHUSDT","Limit","BUY","1840.49","0.2659ETH","2023-10-24 12:17:24","0.2659ETH","1840.49","489.386291USDT","FILLED"
"2023-10-24 11:50:48","14494812554","ETHUSDT","Limit","BUY","1830.45","1.0693ETH","2023-10-24 11:50:58","0ETH","0","0USDT","CANCELED"
"2023-10-24 11:29:35","14494565366","ETHUSDT","Limit","SELL","1835","0.8007ETH","2023-10-24 11:30:38","0.8007ETH","1835","1469.2845USDT","FILLED"
"2023-10-24 11:28:30","14494549488","ETHUSDT","Limit","BUY","1832","0.8015ETH","2023-10-24 11:28:30","0.8015ETH","1831.94731379","1468.305772USDT","FILLED"
"2023-10-24 11:26:59","14494526968","ETHUSDT","Limit","SELL","1835","0.801ETH","2023-10-24 11:27:03","0.801ETH","1835","1469.835USDT","FILLED"
"2023-10-24 11:26:11","14494516727","ETHUSDT","Limit","BUY","1833.47","0.2671ETH","2023-10-24 11:26:11","0.2671ETH","1833.43","489.709153USDT","FILLED"
"2023-10-24 11:25:54","14494513050","ETHUSDT","Limit","BUY","1833","0.2671ETH","2023-10-24 11:26:00","0ETH","0","0USDT","CANCELED"
"2023-10-24 11:25:25","14494506913","ETHUSDT","Limit","BUY","1831","0.2674ETH","2023-10-24 11:25:43","0ETH","0","0USDT","CANCELED"
"2023-10-24 11:25:07","14494501692","ETHUSDT","Limit","BUY","1831","0.5347ETH","2023-10-24 11:25:19","0.5347ETH","1831","979.0357USDT","FILLED"
"2023-10-24 11:24:56","14494498352","ETHUSDT","Limit","BUY","1829.03","0.5353ETH","2023-10-24 11:25:01","0ETH","0","0USDT","CANCELED"
"2023-10-24 11:24:43","14494495276","ETHUSDT","Limit","BUY","1829.03","0.2676ETH","2023-10-24 11:24:53","0ETH","0","0USDT","CANCELED"
"2023-10-24 10:07:30","14493818370","ETHUSDT","Limit","BUY","1829.83","0.5351ETH","2023-10-24 10:07:44","0ETH","0","0USDT","CANCELED"
"2023-10-24 10:06:44","14493813982","ETHUSDT","Limit","BUY","1828.81","0.2677ETH","2023-10-24 10:07:00","0ETH","0","0USDT","CANCELED"
"2023-10-24 09:46:14","14493608878","ETHUSDT","Limit","SELL","1834","0.5341ETH","2023-10-24 09:46:21","0.5341ETH","1834","979.5394USDT","FILLED"
"2023-10-24 09:45:19","14493597297","ETHUSDT","Limit","BUY","1832.18","0.5346ETH","2023-10-24 09:45:19","0.5346ETH","1832.07","979.424622USDT","FILLED"
"2023-10-24 09:12:36","14493274680","ETHUSDT","Limit","SELL","1821.36","0.2689ETH","2023-10-24 09:12:43","0.2689ETH","1821.36","489.763704USDT","FILLED"
"2023-10-24 09:12:15","14493271491","ETHUSDT","Limit","SELL","1820.51","0.2689ETH","2023-10-24 09:12:25","0ETH","0","0USDT","CANCELED"
"2023-10-24 08:59:51","14493182782","ETHUSDT","Limit","SELL","1822","0.3534ETH","2023-10-24 09:11:23","0.3534ETH","1822","643.8948USDT","FILLED"
"2023-10-24 06:18:52","14491572846","ETHUSDT","Limit","SELL","1817","0.4554ETH","2023-10-24 08:37:36","0.4554ETH","1817","827.4618USDT","FILLED"
"2023-10-24 06:18:16","14491565125","ETHUSDT","Limit","BUY","1812.18","0.4558ETH","2023-10-24 06:18:19","0.4558ETH","1812.18","825.991644USDT","FILLED"
"2023-10-24 06:01:01","14491377929","ETHUSDT","Limit","BUY","1811","0.228ETH","2023-10-24 06:01:34","0ETH","0","0USDT","CANCELED"
"2023-10-24 05:50:20","14491157970","ETHUSDT","Limit","SELL","1820","0.1516ETH","2023-10-24 08:59:13","0ETH","0","0USDT","CANCELED"
"2023-10-24 05:49:57","14491148284","ETHUSDT","Limit","BUY","1812.38","0.1518ETH","2023-10-24 05:49:59","0.1518ETH","1812.38","275.119284USDT","FILLED"
"2023-10-24 05:48:22","14491113461","ETHUSDT","Limit","SELL","1820","0.2018ETH","2023-10-24 08:59:15","0ETH","0","0USDT","CANCELED"
"2023-10-24 05:47:59","14491104407","ETHUSDT","Limit","BUY","1816.81","0.202ETH","2023-10-24 05:47:59","0.202ETH","1816.44","366.92088USDT","FILLED"
"2023-10-24 05:47:50","14491100474","ETHUSDT","Limit","SELL","1823","0.2689ETH","2023-10-24 09:11:57","0ETH","0","0USDT","CANCELED"
"2023-10-24 05:47:04","14491085618","ETHUSDT","Limit","BUY","1818.48","0.2691ETH","2023-10-24 05:47:20","0.2691ETH","1818.48","489.352968USDT","FILLED"
"2023-10-24 04:21:34","14490191852","ETHUSDT","Limit","SELL","1835","0.8423ETH","2023-10-24 05:27:56","0.8423ETH","1835","1545.6205USDT","FILLED"
"2023-10-24 04:20:36","14490181828","ETHUSDT","Limit","SELL","1839","0.8423ETH","2023-10-24 04:21:07","0ETH","0","0USDT","CANCELED"
"2023-10-24 04:11:07","14490068903","ETHUSDT","Limit","BUY","1816.9","0.0758ETH","2023-10-24 04:11:10","0.0758ETH","1816.9","137.72102USDT","FILLED"
"2023-10-24 03:03:06","14488892338","ETHUSDT","Limit","SELL","1841","0.6656ETH","2023-10-24 04:20:14","0ETH","0","0USDT","CANCELED"
"2023-10-24 03:02:24","14488873558","ETHUSDT","Limit","BUY","1815","0.1011ETH","2023-10-24 03:58:10","0.1011ETH","1815","183.4965USDT","FILLED"
"2023-10-24 03:01:41","14488852337","ETHUSDT","Limit","BUY","1828.85","0.1338ETH","2023-10-24 03:01:41","0.1338ETH","1828.54","244.658652USDT","FILLED"
"2023-10-24 03:00:53","14488833799","ETHUSDT","Limit","SELL","1841","0.5319ETH","2023-10-24 03:02:55","0ETH","0","0USDT","CANCELED"
"2023-10-24 03:00:25","14488824617","ETHUSDT","Limit","BUY","1800","0.136ETH","2023-10-24 03:01:28","0ETH","0","0USDT","CANCELED"
"2023-10-24 02:56:24","14488748280","ETHUSDT","Limit","BUY","1837.98","0.5325ETH","2023-10-24 02:56:24","0.5325ETH","1837.22","978.31965USDT","FILLED"
"2023-10-23 19:03:34","14481738860","ETHUSDT","Limit","BUY","1660","0.5841ETH","2023-10-24 02:55:55","0ETH","0","0USDT","CANCELED"
"2023-10-23 18:41:18","14481340223","ETHUSDT","Limit","SELL","1694","0.5784ETH","2023-10-23 18:50:27","0.5784ETH","1694","979.8096USDT","FILLED"
"2023-10-23 18:40:16","14481334673","ETHUSDT","Limit","BUY","1675","0.5841ETH","2023-10-23 19:03:34","0ETH","0","0USDT","CANCELED"
"2023-10-23 18:39:09","14481324787","ETHUSDT","Limit","SELL","1692.68","0.5783ETH","2023-10-23 18:39:23","0.5783ETH","1692.68","978.876844USDT","FILLED"
"2023-10-23 18:33:07","14481283604","ETHUSDT","Limit","SELL","1696","0.5783ETH","2023-10-23 18:35:22","0ETH","0","0USDT","CANCELED"
"2023-10-23 18:19:39","14481190167","ETHUSDT","Limit","SELL","1696","1.1567ETH","2023-10-23 18:32:20","0ETH","0","0USDT","CANCELED"
"2023-10-23 18:17:09","14481170743","ETHUSDT","Limit","BUY","1694","1.1578ETH","2023-10-23 18:17:09","1.1578ETH","1693.59","1960.838502USDT","FILLED"
"2023-10-23 18:09:45","14481085243","ETHUSDT","Limit","SELL","1692.51","1.1597ETH","2023-10-23 18:10:49","1.1597ETH","1692.51","1962.803847USDT","FILLED"
"2023-10-23 18:08:19","14481077077","ETHUSDT","Limit","BUY","1691.61","1.1609ETH","2023-10-23 18:08:21","1.1609ETH","1691.61","1963.790049USDT","FILLED"
"2023-10-23 18:00:40","14481001270","ETHUSDT","Limit","BUY","1685","1.1657ETH","2023-10-23 18:04:08","0ETH","0","0USDT","CANCELED"
"2023-10-23 17:25:10","14480594443","ETHUSDT","Limit","SELL","1687","1.1653ETH","2023-10-23 17:45:54","1.1653ETH","1687","1965.8611USDT","FILLED"
"2023-10-23 17:19:50","14480540300","ETHUSDT","Limit","SELL","1689","1.1653ETH","2023-10-23 17:24:52","0ETH","0","0USDT","CANCELED"
"2023-10-23 17:19:21","14480534139","ETHUSDT","Limit","BUY","1686","1.1665ETH","2023-10-23 17:19:21","1.1665ETH","1685.67","1966.334055USDT","FILLED"
"2023-10-23 17:13:40","14480450859","ETHUSDT","Limit","BUY","1650","1.1919ETH","2023-10-23 17:17:29","0ETH","0","0USDT","CANCELED"
"2023-10-23 17:11:58","1039835261","BUSDUSDT","Limit","SELL","0.9998","984BUSD","2023-10-23 17:11:58","984BUSD","0.9998","983.8032USDT","FILLED"
"2023-10-23 17:03:59","14480295715","ETHUSDT","Limit","SELL","1688","0.5829ETH","2023-10-23 17:05:18","0.5829ETH","1688","983.9352USDT","FILLED"
"2023-10-23 17:02:51","14480281438","ETHUSDT","Limit","BUY","1686","0.5835ETH","2023-10-23 17:03:09","0.5835ETH","1686","983.781USDT","FILLED"
"2023-10-23 16:51:28","1039831088","BUSDUSDT","Limit","SELL","0.9997","984BUSD","2023-10-23 16:51:28","984BUSD","0.9998","983.8032USDT","FILLED"
"2023-10-23 16:50:30","1039830956","BUSDUSDT","Limit","SELL","0.9999","984BUSD","2023-10-23 16:51:10","0BUSD","0","0USDT","CANCELED"
